#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 2.5 days
    6.9557500000E+03    4.2472466826E-02    4.4434995319E-03    1.0410951212E-08    3.8040631916E-03    3.8028955460E-02    8.7936948985E-03    3.1429883839E-15    1.5385769612E-01
    6.9680000000E+03    1.0678144172E-02    4.4434995319E-03    1.0465247335E-08    6.2347482890E-04    6.2346342020E-03    1.4408059651E-03    3.1429883839E-15    1.5385769612E-01
    6.9802500000E+03    1.7392568290E-02    4.4434995319E-03    1.0519725535E-08    1.2949857628E-03    1.2949058786E-02    2.9906376731E-03    3.1429883839E-15    1.5385769612E-01
    6.9925000000E+03    9.7618494183E-03    4.4434995319E-03    1.0574385811E-08    5.3184240824E-04    5.3183399141E-03    1.2275187764E-03    3.1429883839E-15    1.5385769612E-01
    7.0047500000E+03    1.1730716564E-02    4.4434995319E-03    1.0629227276E-08    7.2880118387E-04    7.2872056626E-03    1.6808671644E-03    3.1429883839E-15    1.5385769612E-01
    7.0170000000E+03    5.9218518436E-03    4.4434995319E-03    1.0684249929E-08    1.4783572988E-04    1.4783417573E-03    3.4077279270E-04    3.1429883839E-15    1.5385769612E-01
    7.0292500000E+03    1.7948932946E-02    4.4434995319E-03    1.0739456435E-08    1.3506663963E-03    1.3505422510E-02    3.1110378914E-03    3.1429883839E-15    1.5385769612E-01
    7.0415000000E+03    3.4585729241E-02    4.4434995319E-03    1.0794845018E-08    3.0146029312E-03    3.0142221600E-02    6.9386786781E-03    3.1429883839E-15    1.5385769612E-01
    7.0537500000E+03    4.7120205127E-03    4.4434995319E-03    1.0850415677E-08    2.6851001167E-05    2.6850981521E-04    6.1770115281E-05    3.1429883839E-15    1.5385769612E-01
    7.0660000000E+03    9.3695662916E-02    4.4434995319E-03    1.0906171077E-08    8.9310910553E-03    8.9252151549E-02    2.0516982302E-02    3.1429883839E-15    1.5385769612E-01
    7.0782500000E+03    7.5627595186E-02    4.4434995319E-03    1.0962108554E-08    7.1198120713E-03    7.1184083819E-02    1.6351841390E-02    3.1429883839E-15    1.5385769612E-01
    7.0905000000E+03    5.9844786301E-03    4.4434995319E-03    1.1018230772E-08    1.5409759362E-04    1.5409684274E-03    3.5372382263E-04    3.1429883839E-15    1.5385769612E-01
    7.1027500000E+03    5.2500825375E-02    4.4434995319E-03    1.1074535067E-08    4.8076487146E-03    4.8057314008E-02    1.1023150757E-02    3.1429883839E-15    1.5385769612E-01
    7.1150000000E+03    5.0628436729E-03    4.4434995319E-03    1.1131024991E-08    6.1933431425E-05    6.1933265533E-04    1.4195528638E-04    3.1429883839E-15    1.5385769612E-01
    7.1272500000E+03    5.1432684995E-03    4.4434995319E-03    1.1187696991E-08    6.9975933002E-05    6.9975783117E-04    1.6026663070E-04    3.1429883839E-15    1.5385769612E-01
    7.1395000000E+03    1.1273594573E-02    4.4434995319E-03    1.1244555509E-08    6.8305444438E-04    6.8300841376E-03    1.5630712733E-03    3.1429883839E-15    1.5385769612E-01
    7.1517500000E+03    4.0179274976E-02    4.4434995319E-03    1.1301597880E-08    3.5742092878E-03    3.5735763609E-02    8.1717278808E-03    3.1429883839E-15    1.5385769612E-01
    7.1640000000E+03    2.6497200131E-02    4.4434995319E-03    1.1358824992E-08    2.2057658061E-03    2.2053688765E-02    5.0390181132E-03    3.1429883839E-15    1.5385769612E-01
    7.1762500000E+03    9.7800455987E-03    4.4434995319E-03    1.1416237733E-08    5.3367047803E-04    5.3365346976E-03    1.2183545623E-03    3.1429883839E-15    1.5385769612E-01
    7.1885000000E+03    4.4475547038E-03    4.4434995319E-03    1.1473835215E-08    4.0434900939E-07    4.0434920265E-06    9.2500624760E-07    3.1429883839E-15    1.5385769612E-01
    7.2007500000E+03    6.6183237359E-03    4.4434995319E-03    1.1531619215E-08    2.1748361178E-04    2.1748126019E-03    4.9570226111E-04    3.1429883839E-15    1.5385769612E-01
    7.2130000000E+03    5.0645316951E-03    4.4434995319E-03    1.1589587956E-08    6.2102124502E-05    6.2102038646E-04    1.4143119915E-04    3.1429883839E-15    1.5385769612E-01
    7.2252500000E+03    2.3460537195E-02    4.4434995319E-03    1.1647743214E-08    1.9019296160E-03    1.9017025828E-02    4.3271696195E-03    3.1429883839E-15    1.5385769612E-01
    7.2375000000E+03    6.0292067938E-03    4.4434995319E-03    1.1706084102E-08    1.5857024118E-04    1.5856955433E-03    3.6050323979E-04    3.1429883839E-15    1.5385769612E-01
    7.2497500000E+03    4.8045786098E-03    4.4434995319E-03    1.1764612395E-08    3.6106772313E-05    3.6106712651E-04    8.2017912064E-05    3.1429883839E-15    1.5385769612E-01
    7.2620000000E+03    7.9642664641E-03    4.4434995319E-03    1.1823326318E-08    3.5208143527E-04    3.5207553301E-03    7.9902377911E-04    3.1429883839E-15    1.5385769612E-01
    7.2742500000E+03    5.4647517391E-03    4.4434995319E-03    1.1882227646E-08    1.0212446068E-04    1.0212401394E-03    2.3156162933E-04    3.1429883839E-15    1.5385769612E-01
    7.2865000000E+03    5.6363157928E-03    4.4434995319E-03    1.1941317268E-08    1.1928183812E-04    1.1928041931E-03    2.7021774440E-04    3.1429883839E-15    1.5385769612E-01
    7.2987500000E+03    9.9586928263E-03    4.4434995319E-03    1.2000593408E-08    5.5154936854E-04    5.5151805282E-03    1.2482546736E-03    3.1429883839E-15    1.5385769612E-01
    7.3110000000E+03    8.1614106894E-03    4.4434995319E-03    1.2060056953E-08    3.7179564242E-04    3.7178986240E-03    8.4069633158E-04    3.1429883839E-15    1.5385769612E-01
    7.3232500000E+03    1.0109115392E-01    4.4434995319E-03    1.2119707904E-08    9.6711479127E-03    9.6647642553E-02    2.1833568811E-02    3.1429883839E-15    1.5385769612E-01
    7.3355000000E+03    3.3874861896E-02    4.4434995319E-03    1.2179547149E-08    2.9435912147E-03    2.9431350529E-02    6.6425157711E-03    3.1429883839E-15    1.5385769612E-01
    7.3477500000E+03    6.1420160346E-03    4.4434995319E-03    1.2239574687E-08    1.6985286493E-04    1.6985043185E-03    3.8298030267E-04    3.1429883839E-15    1.5385769612E-01
    7.3600000000E+03    1.7694320530E-02    4.4434995319E-03    1.2299791408E-08    1.3252785429E-03    1.3250810094E-02    2.9848983977E-03    3.1429883839E-15    1.5385769612E-01
    7.3722500000E+03    8.2127436996E-02    4.4434995319E-03    1.2360195534E-08    7.7714249492E-03    7.7683925629E-02    1.7482105643E-02    3.1429883839E-15    1.5385769612E-01
    7.3845000000E+03    7.9931989312E-03    4.4434995319E-03    1.2420789730E-08    3.5498838406E-04    3.5496870987E-03    7.9804164125E-04    3.1429883839E-15    1.5385769612E-01
    7.3967500000E+03    2.1270433441E-02    4.4434995319E-03    1.2481571332E-08    1.6831118846E-03    1.6826922074E-02    3.7792548537E-03    3.1429883839E-15    1.5385769612E-01
    7.4090000000E+03    7.9924222082E-03    4.4434995319E-03    1.2542543892E-08    3.5489306902E-04    3.5489099100E-03    7.9627061496E-04    3.1429883839E-15    1.5385769612E-01
    7.4212500000E+03    6.8805932999E-02    4.4434995319E-03    1.2603705635E-08    6.4388811588E-03    6.4362421632E-02    1.4426317066E-02    3.1429883839E-15    1.5385769612E-01
    7.4335000000E+03    5.4166436195E-02    4.4434995319E-03    1.2665056559E-08    4.9736103974E-03    4.9722924829E-02    1.1133568361E-02    3.1429883839E-15    1.5385769612E-01
    7.4457500000E+03    4.9617406912E-03    4.4434995319E-03    1.2726598442E-08    5.1822964451E-05    5.1822868409E-04    1.1592050578E-04    3.1429883839E-15    1.5385769612E-01
    7.4580000000E+03    2.8639568016E-02    4.4434995319E-03    1.2788330395E-08    2.4200617336E-03    2.4196054786E-02    5.4065394215E-03    3.1429883839E-15    1.5385769612E-01
    7.4702500000E+03    1.8886985257E-02    4.4434995319E-03    1.2850251530E-08    1.4445635024E-03    1.4443472959E-02    3.2239546999E-03    3.1429883839E-15    1.5385769612E-01
    7.4825000000E+03    2.8673142195E-02    4.4434995319E-03    1.2912365399E-08    2.4233874865E-03    2.4229630828E-02    5.4025929421E-03    3.1429883839E-15    1.5385769612E-01
    7.4947500000E+03    2.5319375098E-02    4.4434995319E-03    1.2974667563E-08    2.0878897049E-03    2.0875863731E-02    4.6497993171E-03    3.1429883839E-15    1.5385769612E-01
    7.5070000000E+03    2.7361974120E-02    4.4434995319E-03    1.3037162461E-08    2.2922428325E-03    2.2918462753E-02    5.0992411561E-03    3.1429883839E-15    1.5385769612E-01
    7.5192500000E+03    1.0040584020E-02    4.4434995319E-03    1.3099849205E-08    5.5972422706E-04    5.5970717221E-03    1.2439647689E-03    3.1429883839E-15    1.5385769612E-01
    7.5315000000E+03    5.0135299563E-02    4.4434995319E-03    1.3162726020E-08    4.5707244426E-03    4.5691788197E-02    1.0143945925E-02    3.1429883839E-15    1.5385769612E-01
    7.5437500000E+03    4.7422931530E-03    4.4434995319E-03    1.3225795570E-08    2.9878105124E-05    2.9878059286E-04    6.6261127358E-05    3.1429883839E-15    1.5385769612E-01
    7.5560000000E+03    2.7483539656E-02    4.4434995319E-03    1.3289056078E-08    2.3043737747E-03    2.3040026426E-02    5.1037003286E-03    3.1429883839E-15    1.5385769612E-01
    7.5682500000E+03    2.1547300741E-02    4.4434995319E-03    1.3352509320E-08    1.7105326988E-03    1.7103789374E-02    3.7844737526E-03    3.1429883839E-15    1.5385769612E-01
    7.5805000000E+03    7.8106196597E-03    4.4434995319E-03    1.3416154410E-08    3.3672744757E-04    3.3671071287E-03    7.4418092845E-04    3.1429883839E-15    1.5385769612E-01
    7.5927500000E+03    2.2680876777E-02    4.4434995319E-03    1.3479992234E-08    1.8239431083E-03    1.8237361684E-02    4.0261088870E-03    3.1429883839E-15    1.5385769612E-01
    7.6050000000E+03    4.4529684819E-03    4.4434995319E-03    1.3544023680E-08    9.4552086694E-07    9.4552115115E-06    2.0879285785E-06    3.1429883839E-15    1.5385769612E-01
    7.6172500000E+03    6.0684704222E-03    4.4434995319E-03    1.3608246974E-08    1.6249647888E-04    1.6249574255E-03    3.5790205584E-04    3.1429883839E-15    1.5385769612E-01
    7.6295000000E+03    8.8099338114E-02    4.4434995319E-03    1.3672663890E-08    8.3692688495E-03    8.3655826747E-02    1.8403777853E-02    3.1429883839E-15    1.5385769612E-01
    7.6417500000E+03    4.7750198282E-03    4.4434995319E-03    1.3737274429E-08    3.3150787203E-05    3.3150648233E-04    7.2846589319E-05    3.1429883839E-15    1.5385769612E-01
    7.6540000000E+03    1.0076775216E-02    4.4434995319E-03    1.3802077703E-08    5.6334503461E-04    5.6332619861E-03    1.2363601709E-03    3.1429883839E-15    1.5385769612E-01
    7.6662500000E+03    2.5579582900E-02    4.4434995319E-03    1.3867075488E-08    2.1139464807E-03    2.1136067808E-02    4.6332930215E-03    3.1429883839E-15    1.5385769612E-01
    7.6785000000E+03    1.2919374742E-02    4.4434995319E-03    1.3932266896E-08    8.4763666382E-04    8.4758615121E-03    1.8557840958E-03    3.1429883839E-15    1.5385769612E-01
    7.6907500000E+03    5.7367496192E-03    4.4434995319E-03    1.3997652815E-08    1.2932428217E-04    1.2932359241E-03    2.8281300911E-04    3.1429883839E-15    1.5385769612E-01
    7.7030000000E+03    5.8908029459E-03    4.4434995319E-03    1.4063234133E-08    1.4472998737E-04    1.4472893672E-03    3.1611649320E-04    3.1429883839E-15    1.5385769612E-01
    7.7152500000E+03    3.2971281558E-02    4.4434995319E-03    1.4129008186E-08    2.8533276636E-03    2.8527766466E-02    6.2233265489E-03    3.1429883839E-15    1.5385769612E-01
    7.7275000000E+03    4.7613694333E-03    4.4434995319E-03    1.4194977638E-08    3.1785613828E-05    3.1785562169E-04    6.9257599534E-05    3.1429883839E-15    1.5385769612E-01
    7.7397500000E+03    4.4621257111E-03    4.4434995319E-03    1.4261142489E-08    1.8611666519E-06    1.8611672203E-05    4.0531840568E-06    3.1429883839E-15    1.5385769612E-01
    7.7520000000E+03    4.4752629474E-03    4.4434995319E-03    1.4327502740E-08    3.1749525533E-06    3.1749528716E-05    6.9034817898E-06    3.1429883839E-15    1.5385769612E-01
    7.7642500000E+03    6.2225097790E-03    4.4434995319E-03    1.4394058390E-08    1.7790139827E-04    1.7789959675E-03    3.8615951780E-04    3.1429883839E-15    1.5385769612E-01
    7.7765000000E+03    1.6993151978E-02    4.4434995319E-03    1.4460810327E-08    1.2550968677E-03    1.2549638748E-02    2.7206328232E-03    3.1429883839E-15    1.5385769612E-01
    7.7887500000E+03    7.4104075320E-03    4.4434995319E-03    1.4527757664E-08    2.9669623473E-04    2.9668936040E-03    6.4237532206E-04    3.1429883839E-15    1.5385769612E-01
    7.8010000000E+03    2.7945449576E-02    4.4434995319E-03    1.4594900399E-08    2.3505988065E-03    2.3501934484E-02    5.0819674507E-03    3.1429883839E-15    1.5385769612E-01
    7.8132500000E+03    3.7677444518E-02    4.4434995319E-03    1.4662240311E-08    3.3238516189E-03    3.3233929425E-02    7.1771140210E-03    3.1429883839E-15    1.5385769612E-01
    7.8255000000E+03    1.9842760637E-02    4.4434995319E-03    1.4729775621E-08    1.5401975252E-03    1.5399247408E-02    3.3212725539E-03    3.1429883839E-15    1.5385769612E-01
    7.8377500000E+03    4.5129251666E-03    4.4434995319E-03    1.4797508108E-08    6.9411057666E-06    6.9411013101E-05    1.4954054677E-05    3.1429883839E-15    1.5385769612E-01
    7.8500000000E+03    4.6124728397E-03    4.4434995319E-03    1.4865437770E-08    1.6895855879E-05    1.6895840236E-04    3.6348475987E-05    3.1429883839E-15    1.5385769612E-01
    7.8622500000E+03    4.7352937981E-03    4.4434995319E-03    1.4933563719E-08    2.9177946999E-05    2.9177899705E-04    6.2686129240E-05    3.1429883839E-15    1.5385769612E-01
    7.8745000000E+03    4.7648106702E-03    4.4434995319E-03    1.5001887732E-08    3.2129661122E-05    3.2129621832E-04    6.8935805757E-05    3.1429883839E-15    1.5385769612E-01
    7.8867500000E+03    2.2946592420E-02    4.4434995319E-03    1.5070408921E-08    1.8505639164E-03    1.8503077328E-02    3.9644590579E-03    3.1429883839E-15    1.5385769612E-01
    7.8990000000E+03    4.5364699326E-03    4.4434995319E-03    1.5139129061E-08    9.2955096989E-06    9.2955080618E-05    1.9893032004E-05    3.1429883839E-15    1.5385769612E-01
    7.9112500000E+03    4.8088310286E-03    4.4434995319E-03    1.5208046378E-08    3.6531702790E-05    3.6531657679E-04    7.8065466369E-05    3.1429883839E-15    1.5385769612E-01
    7.9235000000E+03    6.9592688233E-03    4.4434995319E-03    1.5277160870E-08    2.5157936034E-04    2.5157537311E-03    5.3685082821E-04    3.1429883839E-15    1.5385769612E-01
    7.9357500000E+03    5.2619324997E-03    4.4434995319E-03    1.5346474314E-08    8.1842510554E-05    8.1841734936E-04    1.7441107775E-04    3.1429883839E-15    1.5385769612E-01
    7.9480000000E+03    4.5263883658E-03    4.4434995319E-03    1.5415986709E-08    8.2873839347E-06    8.2873826614E-05    1.7639831640E-05    3.1429883839E-15    1.5385769612E-01
    7.9602500000E+03    1.8661300838E-01    4.4434995319E-03    1.5485696281E-08    1.8241574988E-02    1.8216948211E-01    3.8714546710E-02    3.1429883839E-15    1.5385769612E-01
    7.9725000000E+03    2.6646101847E-02    4.4434995319E-03    1.5555604804E-08    2.2206050344E-03    2.2202586755E-02    4.7119595110E-03    3.1429883839E-15    1.5385769612E-01
    7.9847500000E+03    4.6734465286E-03    4.4434995319E-03    1.5625714056E-08    2.2993182938E-05    2.2993162565E-04    4.8732887080E-05    3.1429883839E-15    1.5385769612E-01
    7.9970000000E+03    5.7881879620E-03    4.4434995319E-03    1.5696022260E-08    1.3446812227E-04    1.3446727535E-03    2.8458290035E-04    3.1429883839E-15    1.5385769612E-01
    8.0092500000E+03    5.1745246165E-03    4.4434995319E-03    1.5766529415E-08    7.3101138696E-05    7.3100929148E-04    1.5449334751E-04    3.1429883839E-15    1.5385769612E-01
    8.0215000000E+03    4.5996624976E-03    4.4434995319E-03    1.5837235523E-08    1.5614705262E-05    1.5614692529E-04    3.2956599171E-05    3.1429883839E-15    1.5385769612E-01
    8.0337500000E+03    1.0037996806E-02    4.4434995319E-03    1.5908142359E-08    5.5946171051E-04    5.5944812484E-03    1.1789910495E-03    3.1429883839E-15    1.5385769612E-01
    8.0460000000E+03    4.4627473690E-03    4.4434995319E-03    1.5979249923E-08    1.9231831629E-06    1.9231831175E-05    4.0505360630E-06    3.1429883839E-15    1.5385769612E-01
    8.0582500000E+03    4.4915876351E-03    4.4434995319E-03    1.6050556439E-08    4.8072424761E-06    4.8072426580E-05    1.0105341971E-05    3.1429883839E-15    1.5385769612E-01
    8.0705000000E+03    7.6164305210E-02    4.4434995319E-03    1.6122063684E-08    7.1738804691E-03    7.1720793843E-02    1.5049815178E-02    3.1429883839E-15    1.5385769612E-01
    8.0827500000E+03    7.2561688721E-02    4.4434995319E-03    1.6193771657E-08    6.8134353496E-03    6.8118177354E-02    1.4273231849E-02    3.1429883839E-15    1.5385769612E-01
    8.0950000000E+03    6.6043660045E-03    4.4434995319E-03    1.6265682135E-08    2.1608843235E-04    2.1608499810E-03    4.5212393161E-04    3.1429883839E-15    1.5385769612E-01
    8.1072500000E+03    4.4621871784E-03    4.4434995319E-03    1.6337791564E-08    1.8671042881E-06    1.8671049475E-05    3.9043243305E-06    3.1429883839E-15    1.5385769612E-01
    8.1195000000E+03    9.2068508267E-02    4.4434995319E-03    1.6410103498E-08    8.7680425495E-03    8.7624989450E-02    1.8280591816E-02    3.1429883839E-15    1.5385769612E-01
    8.1317500000E+03    4.5505785383E-03    4.4434995319E-03    1.6482616161E-08    1.0706269677E-05    1.0706268949E-04    2.2306396204E-05    3.1429883839E-15    1.5385769612E-01
    8.1440000000E+03    3.3542882651E-02    4.4434995319E-03    1.6555331328E-08    2.9105511494E-03    2.9099367559E-02    6.0529587790E-03    3.1429883839E-15    1.5385769612E-01
    8.1562500000E+03    4.8098955303E-03    4.4434995319E-03    1.6628247224E-08    3.6637989979E-05    3.6637915764E-04    7.6101146988E-05    3.1429883839E-15    1.5385769612E-01
    8.1685000000E+03    4.5622983016E-03    4.4434995319E-03    1.6701363847E-08    1.1878176338E-05    1.1878175428E-04    2.4638015020E-05    3.1429883839E-15    1.5385769612E-01
    8.1807500000E+03    4.4949995354E-03    4.4434995319E-03    1.6774684752E-08    5.1483598327E-06    5.1483581046E-05    1.0664896763E-05    3.1429883839E-15    1.5385769612E-01
    8.1930000000E+03    4.4447043911E-03    4.4434995319E-03    1.6848208162E-08    1.1879457418E-07    1.1879461681E-06    2.4911980745E-07    3.1429883839E-15    1.5385769612E-01
    8.2052500000E+03    1.4308015816E-02    4.4434995319E-03    1.6921932300E-08    9.8651961889E-04    9.8644988611E-03    2.0366548561E-03    3.1429883839E-15    1.5385769612E-01
    8.2175000000E+03    9.7606211901E-02    4.4434995319E-03    1.6995860719E-08    9.3201268464E-03    9.3162693083E-02    1.9205583259E-02    3.1429883839E-15    1.5385769612E-01
    8.2297500000E+03    7.1466672234E-03    4.4434995319E-03    1.7069991642E-08    2.7031960781E-04    2.7031509671E-03    5.5641599465E-04    3.1429883839E-15    1.5385769612E-01
    8.2420000000E+03    6.0400916263E-03    4.4434995319E-03    1.7144326847E-08    1.5965847706E-04    1.5965746716E-03    3.2813989674E-04    3.1429883839E-15    1.5385769612E-01
    8.2542500000E+03    5.7424027473E-03    4.4434995319E-03    1.7218862780E-08    1.2988968228E-04    1.2988860253E-03    2.6654961403E-04    3.1429883839E-15    1.5385769612E-01
    8.2665000000E+03    4.5505822636E-03    4.4434995319E-03    1.7293602994E-08    1.0706546163E-05    1.0706547619E-04    2.1940901206E-05    3.1429883839E-15    1.5385769612E-01
    8.2787500000E+03    5.3602242842E-03    4.4434995319E-03    1.7368549265E-08    9.1671689006E-05    9.1670727124E-04    1.8754473422E-04    3.1429883839E-15    1.5385769612E-01
    8.2910000000E+03    4.1735395789E-02    4.4434995319E-03    1.7443698042E-08    3.7301606499E-03    3.7291880697E-02    7.6174410060E-03    3.1429883839E-15    1.5385769612E-01
    8.3032500000E+03    4.7961678356E-03    4.4434995319E-03    1.7519049322E-08    3.5265260522E-05    3.5265096813E-04    7.1926260716E-05    3.1429883839E-15    1.5385769612E-01
    8.3155000000E+03    4.4656451792E-03    4.4434995319E-03    1.7594608437E-08    2.2128351702E-06    2.2128353521E-05    4.5096085159E-06    3.1429883839E-15    1.5385769612E-01
    8.3277500000E+03    4.6837409027E-03    4.4434995319E-03    1.7670368280E-08    2.4022416255E-05    2.4022375874E-04    4.8844289267E-05    3.1429883839E-15    1.5385769612E-01
    8.3400000000E+03    6.2657017261E-03    4.4434995319E-03    1.7746334180E-08    1.8222049403E-04    1.8221844221E-03    3.6989751970E-04    3.1429883839E-15    1.5385769612E-01
    8.3522500000E+03    4.2349010706E-02    4.4434995319E-03    1.7822506138E-08    3.7915192079E-03    3.7905495614E-02    7.6825222932E-03    3.1429883839E-15    1.5385769612E-01
    8.3645000000E+03    7.4463458732E-03    4.4434995319E-03    1.7898880600E-08    3.0028892797E-04    3.0028282199E-03    6.0764333466E-04    3.1429883839E-15    1.5385769612E-01
    8.3767500000E+03    5.1528993063E-03    4.4434995319E-03    1.7975461120E-08    7.0938825957E-05    7.0938200224E-04    1.4332392311E-04    3.1429883839E-15    1.5385769612E-01
    8.3890000000E+03    1.4598211274E-02    4.4434995319E-03    1.8052247697E-08    1.0155491764E-03    1.0154693387E-02    2.0483522676E-03    3.1429883839E-15    1.5385769612E-01
    8.4012500000E+03    4.4667096809E-03    4.4434995319E-03    1.8129240331E-08    2.3192283152E-06    2.3192289518E-05    4.6744153224E-06    3.1429883839E-15    1.5385769612E-01
    8.4135000000E+03    4.5333490707E-03    4.4434995319E-03    1.8206439023E-08    8.9831446530E-06    8.9831475634E-05    1.8066160919E-05    3.1429883839E-15    1.5385769612E-01
    8.4257500000E+03    4.4894418679E-03    4.4434995319E-03    1.8283841996E-08    4.5923798098E-06    4.5923792641E-05    9.2227965069E-06    3.1429883839E-15    1.5385769612E-01
    8.4380000000E+03    4.5225750655E-03    4.4434995319E-03    1.8361451026E-08    7.9057081166E-06    7.9057055700E-05    1.5848710973E-05    3.1429883839E-15    1.5385769612E-01
    8.4502500000E+03    5.0399089232E-03    4.4434995319E-03    1.8439267890E-08    5.9639260144E-05    5.9639057145E-04    1.1934240320E-04    3.1429883839E-15    1.5385769612E-01
    8.4625000000E+03    4.5434813946E-03    4.4434995319E-03    1.8517289035E-08    9.9963144748E-06    9.9963152024E-05    1.9974087991E-05    3.1429883839E-15    1.5385769612E-01
    8.4747500000E+03    5.3429664113E-03    4.4434995319E-03    1.8595518014E-08    8.9945810032E-05    8.9944852516E-04    1.7940133694E-04    3.1429883839E-15    1.5385769612E-01
    8.4870000000E+03    8.0166742206E-02    4.4434995319E-03    1.8673954827E-08    7.5761764310E-03    7.5723223388E-02    1.5078603290E-02    3.1429883839E-15    1.5385769612E-01
    8.4992500000E+03    6.4732082188E-02    4.4434995319E-03    1.8752599473E-08    6.0311974958E-03    6.0288563371E-02    1.1985506862E-02    3.1429883839E-15    1.5385769612E-01
    8.5115000000E+03    4.4645094313E-03    4.4434995319E-03    1.8831448401E-08    2.0991058136E-06    2.0991064957E-05    4.1699659050E-06    3.1429883839E-15    1.5385769612E-01
    8.5237500000E+03    4.5401165262E-03    4.4434995319E-03    1.8910505162E-08    9.6597977972E-06    9.6597977972E-05    1.9144619728E-05    3.1429883839E-15    1.5385769612E-01
    8.5360000000E+03    5.2095159888E-02    4.4434995319E-03    1.8989771533E-08    4.7667147592E-03    4.7651641071E-02    9.4265928492E-03    3.1429883839E-15    1.5385769612E-01
    8.5482500000E+03    6.4012487419E-03    4.4434995319E-03    1.9069243962E-08    1.9577455532E-04    1.9577303901E-03    3.8664706517E-04    3.1429883839E-15    1.5385769612E-01
    8.5605000000E+03    5.8859083802E-03    4.4434995319E-03    1.9148924224E-08    1.4424134861E-04    1.4423895627E-03    2.8439683956E-04    3.1429883839E-15    1.5385769612E-01
    8.5727500000E+03    4.5208046213E-03    4.4434995319E-03    1.9228814097E-08    7.7286076703E-06    7.7286051237E-05    1.5216762222E-05    3.1429883839E-15    1.5385769612E-01
    8.5850000000E+03    4.4644530863E-03    4.4434995319E-03    1.9308910026E-08    2.0934296572E-06    2.0934301574E-05    4.1176235754E-06    3.1429883839E-15    1.5385769612E-01
    8.5972500000E+03    4.4536595233E-03    4.4434995319E-03    1.9389215566E-08    1.0140518043E-06    1.0140521226E-05    1.9931972020E-06    3.1429883839E-15    1.5385769612E-01
    8.6095000000E+03    4.5161428861E-03    4.4434995319E-03    1.9469730717E-08    7.2623793130E-06    7.2623741289E-05    1.4227414795E-05    3.1429883839E-15    1.5385769612E-01
    8.6217500000E+03    4.5798141509E-03    4.4434995319E-03    1.9550453700E-08    1.3629479326E-05    1.3629479508E-04    2.6652693123E-05    3.1429883839E-15    1.5385769612E-01
    8.6340000000E+03    4.4512115419E-03    4.4434995319E-03    1.9631386294E-08    7.6920451875E-07    7.6920450738E-06    1.5052718254E-06    3.1429883839E-15    1.5385769612E-01
    8.6462500000E+03    4.4571128674E-03    4.4434995319E-03    1.9712524946E-08    1.3593780750E-06    1.3593783478E-05    2.6527748105E-06    3.1429883839E-15    1.5385769612E-01
    8.6585000000E+03    4.4617871754E-03    4.4434995319E-03    1.9793876760E-08    1.8267855921E-06    1.8267865016E-05    3.5575533275E-06    3.1429883839E-15    1.5385769612E-01
    8.6707500000E+03    4.9778856337E-03    4.4434995319E-03    1.9875436408E-08    5.3436691815E-05    5.3436611779E-04    1.0377889703E-04    3.1429883839E-15    1.5385769612E-01
    8.6830000000E+03    6.3551324420E-03    4.4434995319E-03    1.9957207442E-08    1.9116453768E-04    1.9116128096E-03    3.7061003968E-04    3.1429883839E-15    1.5385769612E-01
    8.6952500000E+03    4.9243969843E-03    4.4434995319E-03    2.0039186310E-08    4.8087978939E-05    4.8087732284E-04    9.3072616437E-05    3.1429883839E-15    1.5385769612E-01
    8.7075000000E+03    6.4126993529E-03    4.4434995319E-03    2.0121374789E-08    1.9692048954E-04    1.9691798370E-03    3.8046459667E-04    3.1429883839E-15    1.5385769612E-01
    8.7197500000E+03    4.4601778500E-03    4.4434995319E-03    2.0203774653E-08    1.6658484583E-06    1.6658490495E-05    3.2169141377E-06    3.1429883839E-15    1.5385769612E-01
    8.7320000000E+03    1.0223645717E-02    4.4434995319E-03    2.0286384128E-08    5.7803513482E-04    5.7801259682E-03    1.1129288469E-03    3.1429883839E-15    1.5385769612E-01
    8.7442500000E+03    1.2552295625E-01    4.4434995319E-03    2.0369204989E-08    1.2117868289E-02    1.2107944489E-01    2.3272780702E-02    3.1429883839E-15    1.5385769612E-01
    8.7565000000E+03    4.4557685032E-03    4.4434995319E-03    2.0452237237E-08    1.2248780195E-06    1.2248784515E-05    2.3541967948E-06    3.1429883839E-15    1.5385769612E-01
    8.7687500000E+03    4.5274766162E-03    4.4434995319E-03    2.0535480871E-08    8.3956310846E-06    8.3956270828E-05    1.6085336028E-05    3.1429883839E-15    1.5385769612E-01
    8.7810000000E+03    5.0140731037E-03    4.4434995319E-03    2.0618934116E-08    5.7055454818E-05    5.7055283105E-04    1.0910033598E-04    3.1429883839E-15    1.5385769612E-01
    8.7932500000E+03    4.6536214650E-03    4.4434995319E-03    2.0702596970E-08    2.1010142518E-05    2.1010130877E-04    4.0107726818E-05    3.1429883839E-15    1.5385769612E-01
    8.8055000000E+03    8.0632446334E-03    4.4434995319E-03    2.0786474764E-08    3.6198101589E-04    3.6197239533E-03    6.8972277222E-04    3.1429883839E-15    1.5385769612E-01
