#     wavelength(A)    kappa_tot (cm2/g)     kappa_es (cm2/g)   kappa_bf+ff (cm2/g)      dummy          kappa_bb (cm2/g)        dummy               rho                 v/c              
# t = 5.5 days
    5.9880000000E+03    2.2878677368E+02    9.0605300905E-04    3.1958664881E-11    3.2838401794E+01    2.2878588867E+02    2.6278993115E-02    2.8011914255E-16    1.5385769612E-01
    6.0002500000E+03    2.8831817627E+01    9.0605300905E-04    3.2155389462E-11    3.0097100735E+00    2.8830909729E+01    3.3492962830E-03    2.8011914255E-16    1.5385769612E-01
    6.0125000000E+03    2.0018436432E+01    9.0605300905E-04    3.2352915486E-11    2.0793178082E+00    2.0017530441E+01    2.3517562076E-03    2.8011914255E-16    1.5385769612E-01
    6.0247500000E+03    5.8830421448E+01    9.0605300905E-04    3.2551253359E-11    6.4694857597E+00    5.8829513550E+01    6.9893179461E-03    2.8011914255E-16    1.5385769612E-01
    6.0370000000E+03    5.4059646606E+01    9.0605300905E-04    3.2750396145E-11    6.0189361572E+00    5.4058738708E+01    6.4943311736E-03    2.8011914255E-16    1.5385769612E-01
    6.0492500000E+03    1.9795619202E+02    9.0605300905E-04    3.2950354251E-11    2.2957904816E+01    1.9795527649E+02    2.4045627564E-02    2.8011914255E-16    1.5385769612E-01
    6.0615000000E+03    1.3345965385E+01    9.0605300905E-04    3.3151120737E-11    1.3731584549E+00    1.3345059395E+01    1.6389349476E-03    2.8011914255E-16    1.5385769612E-01
    6.0737500000E+03    4.7925863647E+02    9.0605300905E-04    3.3352699075E-11    7.0839805603E+01    4.7925772095E+02    5.9505123645E-02    2.8011914255E-16    1.5385769612E-01
    6.0860000000E+03    2.8555496216E+02    9.0605300905E-04    3.3555092732E-11    4.4849563599E+02    2.8555404663E+02    3.5841789097E-02    2.8011914255E-16    1.5385769612E-01
    6.0982500000E+03    3.6894110107E+02    9.0605300905E-04    3.3758305179E-11    1.3696199036E+02    3.6894021606E+02    4.6810757369E-02    2.8011914255E-16    1.5385769612E-01
    6.1105000000E+03    2.4568658447E+02    9.0605300905E-04    3.3962332946E-11    6.1049858093E+01    2.4568568420E+02    3.1508684158E-02    2.8011914255E-16    1.5385769612E-01
    6.1227500000E+03    3.3384159088E+01    9.0605300905E-04    3.4167186441E-11    3.4074575901E+00    3.3383251190E+01    4.3272543699E-03    2.8011914255E-16    1.5385769612E-01
    6.1350000000E+03    4.2858279419E+02    9.0605300905E-04    3.4372855257E-11    2.2228892517E+02    4.2858187866E+02    5.6146640331E-02    2.8011914255E-16    1.5385769612E-01
    6.1472500000E+03    2.9700439453E+02    9.0605300905E-04    3.4579353270E-11    8.2750259399E+01    2.9700347900E+02    3.9321552962E-02    2.8011914255E-16    1.5385769612E-01
    6.1595000000E+03    2.7042977905E+02    9.0605300905E-04    3.4786670072E-11    6.5150573730E+01    2.7042886353E+02    3.6180492491E-02    2.8011914255E-16    1.5385769612E-01
    6.1717500000E+03    2.9645352173E+02    9.0605300905E-04    3.4994816073E-11    9.8478979492E+02    2.9645263672E+02    4.0077656507E-02    2.8011914255E-16    1.5385769612E-01
    6.1840000000E+03    5.2273464203E+01    9.0605300905E-04    3.5203791271E-11    5.3548464775E+00    5.2272556305E+01    7.1403561160E-03    2.8011914255E-16    1.5385769612E-01
    6.1962500000E+03    4.1402386475E+02    9.0605300905E-04    3.5413595667E-11    1.8107107544E+02    4.1402294922E+02    5.7140409946E-02    2.8011914255E-16    1.5385769612E-01
    6.2085000000E+03    4.1922443390E+01    9.0605300905E-04    3.5624229261E-11    4.4182853699E+00    4.1921535492E+01    5.8452459052E-03    2.8011914255E-16    1.5385769612E-01
    6.2207500000E+03    5.6391841888E+01    9.0605300905E-04    3.5835698992E-11    5.9360771179E+00    5.6390933990E+01    7.9432008788E-03    2.8011914255E-16    1.5385769612E-01
    6.2330000000E+03    1.6229443359E+02    9.0605300905E-04    3.6047997920E-11    1.8905380249E+01    1.6229353333E+02    2.3093106225E-02    2.8011914255E-16    1.5385769612E-01
    6.2452500000E+03    3.0256408691E+02    9.0605300905E-04    3.6261139924E-11    6.6886207581E+01    3.0256320190E+02    4.3487701565E-02    2.8011914255E-16    1.5385769612E-01
    6.2575000000E+03    3.5038238525E+02    9.0605300905E-04    3.6475118065E-11    6.6428108215E+01    3.5038146973E+02    5.0866898149E-02    2.8011914255E-16    1.5385769612E-01
    6.2697500000E+03    3.7922814941E+02    9.0605300905E-04    3.6689932342E-11    5.5519817352E+01    3.7922726440E+02    5.5604778230E-02    2.8011914255E-16    1.5385769612E-01
    6.2820000000E+03    3.3240133667E+02    9.0605300905E-04    3.6905593165E-11    4.8646499634E+01    3.3240042114E+02    4.9222927541E-02    2.8011914255E-16    1.5385769612E-01
    6.2942500000E+03    5.4944036865E+02    9.0605300905E-04    3.7122093594E-11    2.8460342407E+02    5.4943945312E+02    8.2166358829E-02    2.8011914255E-16    1.5385769612E-01
    6.3065000000E+03    1.1929909515E+02    9.0605300905E-04    3.7339437098E-11    1.4837015152E+01    1.1929818726E+02    1.8015718088E-02    2.8011914255E-16    1.5385769612E-01
    6.3187500000E+03    1.4901208496E+02    9.0605300905E-04    3.7557627147E-11    1.7139175415E+01    1.4901116943E+02    2.2722464055E-02    2.8011914255E-16    1.5385769612E-01
    6.3310000000E+03    3.0514331055E+02    9.0605300905E-04    3.7776667211E-11    2.4717640686E+02    3.0514242554E+02    4.6982221305E-02    2.8011914255E-16    1.5385769612E-01
    6.3432500000E+03    7.9731070995E-01    9.0605300905E-04    3.7996553820E-11    7.9659089446E-02    7.9640471935E-01    1.2380402768E-04    2.8011914255E-16    1.5385769612E-01
    6.3555000000E+03    8.2904071808E+00    9.0605300905E-04    3.8217293913E-11    8.3547824621E-01    8.2895011902E+00    1.3009937247E-03    2.8011914255E-16    1.5385769612E-01
    6.3677500000E+03    2.7100302124E+02    9.0605300905E-04    3.8438884020E-11    3.2076671600E+01    2.7100210571E+02    4.2937953025E-02    2.8011914255E-16    1.5385769612E-01
    6.3800000000E+03    3.8479709625E+00    9.0605300905E-04    3.8661331081E-11    3.8538739085E-01    3.8470647335E+00    6.1531300889E-04    2.8011914255E-16    1.5385769612E-01
    6.3922500000E+03    3.3923935890E+00    9.0605300905E-04    3.8884635095E-11    3.3956748247E-01    3.3914875984E+00    5.4755917517E-04    2.8011914255E-16    1.5385769612E-01
    6.4045000000E+03    1.9797000885E+01    9.0605300905E-04    3.9108789124E-11    2.0007495880E+00    1.9796094894E+01    3.2260494772E-03    2.8011914255E-16    1.5385769612E-01
    6.4167500000E+03    3.3911943436E+00    9.0605300905E-04    3.9333810514E-11    3.3986321092E-01    3.3902883530E+00    5.5764184799E-04    2.8011914255E-16    1.5385769612E-01
    6.4290000000E+03    4.0352429199E+02    9.0605300905E-04    3.9559688858E-11    9.2265464783E+01    4.0352340698E+02    6.6987141967E-02    2.8011914255E-16    1.5385769612E-01
    6.4412500000E+03    1.4472539425E+00    9.0605300905E-04    3.9786431094E-11    1.4482602477E-01    1.4463479519E+00    2.4231280258E-04    2.8011914255E-16    1.5385769612E-01
    6.4535000000E+03    1.5391242981E+02    9.0605300905E-04    4.0014037223E-11    4.7242050171E+01    1.5391152954E+02    2.6021515951E-02    2.8011914255E-16    1.5385769612E-01
    6.4657500000E+03    2.1823940277E+01    9.0605300905E-04    4.0242507243E-11    2.3059251308E+00    2.1823034286E+01    3.7231596652E-03    2.8011914255E-16    1.5385769612E-01
    6.4780000000E+03    2.8808044434E+01    9.0605300905E-04    4.0471844626E-11    2.9462203979E+00    2.8807136536E+01    4.9591697752E-03    2.8011914255E-16    1.5385769612E-01
    6.4902500000E+03    1.5560704231E+01    9.0605300905E-04    4.0702049370E-11    1.5716776848E+00    1.5559798241E+01    2.7027300093E-03    2.8011914255E-16    1.5385769612E-01
    6.5025000000E+03    3.7784283447E+02    9.0605300905E-04    4.0933131884E-11    2.9055456543E+02    3.7784191895E+02    6.6218040884E-02    2.8011914255E-16    1.5385769612E-01
    6.5147500000E+03    1.8805598450E+02    9.0605300905E-04    4.1165078291E-11    2.7719652176E+01    1.8805506897E+02    3.3250361681E-02    2.8011914255E-16    1.5385769612E-01
    6.5270000000E+03    2.4513975525E+02    9.0605300905E-04    4.1397902467E-11    5.7051727295E+01    2.4513885498E+02    4.3726686388E-02    2.8011914255E-16    1.5385769612E-01
    6.5392500000E+03    8.1568824768E+01    9.0605300905E-04    4.1631600944E-11    9.5046691895E+00    8.1567916870E+01    1.4677593485E-02    2.8011914255E-16    1.5385769612E-01
    6.5515000000E+03    4.9477514648E+02    9.0605300905E-04    4.1866177192E-11    1.3911096191E+02    4.9477423096E+02    8.9809402823E-02    2.8011914255E-16    1.5385769612E-01
    6.5637500000E+03    2.2396211624E+00    9.0605300905E-04    4.2101631209E-11    2.2443996370E-01    2.2387151718E+00    4.0989360423E-04    2.8011914255E-16    1.5385769612E-01
    6.5760000000E+03    2.8627581787E+02    9.0605300905E-04    4.2337962997E-11    7.6908393860E+01    2.8627493286E+02    5.2867844701E-02    2.8011914255E-16    1.5385769612E-01
    6.5882500000E+03    4.2976901245E+02    9.0605300905E-04    4.2575179493E-11    1.4183279419E+02    4.2976809692E+02    8.0049201846E-02    2.8011914255E-16    1.5385769612E-01
    6.6005000000E+03    4.1296966553E+01    9.0605300905E-04    4.2813280698E-11    4.3095059395E+00    4.1296058655E+01    7.7575515024E-03    2.8011914255E-16    1.5385769612E-01
    6.6127500000E+03    1.5131626892E+02    9.0605300905E-04    4.3052263143E-11    1.9054130554E+01    1.5131535339E+02    2.8666269034E-02    2.8011914255E-16    1.5385769612E-01
    6.6250000000E+03    1.7056989670E+01    9.0605300905E-04    4.3292137236E-11    1.7349640131E+00    1.7056083679E+01    3.2585060690E-03    2.8011914255E-16    1.5385769612E-01
    6.6372500000E+03    4.9787602425E+00    9.0605300905E-04    4.3532896038E-11    4.9882858992E-01    4.9778542519E+00    9.5898442669E-04    2.8011914255E-16    1.5385769612E-01
    6.6495000000E+03    7.2786766052E+01    9.0605300905E-04    4.3774546488E-11    1.0079477310E+01    7.2785858154E+01    1.4139229432E-02    2.8011914255E-16    1.5385769612E-01
    6.6617500000E+03    3.6079192162E+00    9.0605300905E-04    4.4017088585E-11    3.6289110780E-01    3.6070129871E+00    7.0650491398E-04    2.8011914255E-16    1.5385769612E-01
    6.6740000000E+03    4.2476124763E+00    9.0605300905E-04    4.4260525800E-11    4.2592525482E-01    4.2467064857E+00    8.3866383648E-04    2.8011914255E-16    1.5385769612E-01
    6.6862500000E+03    2.8759024048E+02    9.0605300905E-04    4.4504854663E-11    6.2437381744E+01    2.8758932495E+02    5.7260647416E-02    2.8011914255E-16    1.5385769612E-01
    6.6985000000E+03    3.1545059204E+02    9.0605300905E-04    4.4750082112E-11    8.8044853210E+01    3.1544970703E+02    6.3320040703E-02    2.8011914255E-16    1.5385769612E-01
    6.7107500000E+03    1.6378684998E+01    9.0605300905E-04    4.4996204679E-11    1.6690877676E+00    1.6377779007E+01    3.3141598105E-03    2.8011914255E-16    1.5385769612E-01
    6.7230000000E+03    2.9434710693E+02    9.0605300905E-04    4.5243229302E-11    1.5370477295E+02    2.9434622192E+02    6.0043264180E-02    2.8011914255E-16    1.5385769612E-01
    6.7352500000E+03    5.3729107666E+02    9.0605300905E-04    4.5491152512E-11    2.2109722900E+02    5.3729016113E+02    1.1047963053E-01    2.8011914255E-16    1.5385769612E-01
    6.7475000000E+03    4.1232824326E+00    9.0605300905E-04    4.5739981247E-11    4.1306802630E-01    4.1223764420E+00    8.5441465490E-04    2.8011914255E-16    1.5385769612E-01
    6.7597500000E+03    9.6835680008E+00    9.0605300905E-04    4.5989715508E-11    9.7774600983E-01    9.6826610565E+00    2.0227576606E-03    2.8011914255E-16    1.5385769612E-01
    6.7720000000E+03    5.8528263092E+01    9.0605300905E-04    4.6240351825E-11    6.4804062843E+00    5.8527355194E+01    1.2323002331E-02    2.8011914255E-16    1.5385769612E-01
    6.7842500000E+03    2.9679995728E+02    9.0605300905E-04    4.6491897138E-11    1.0277575684E+02    2.9679904175E+02    6.2980957329E-02    2.8011914255E-16    1.5385769612E-01
    6.7965000000E+03    1.7087388992E+01    9.0605300905E-04    4.6744351445E-11    1.8052456379E+00    1.7086483002E+01    3.6540061701E-03    2.8011914255E-16    1.5385769612E-01
    6.8087500000E+03    3.1026333618E+02    9.0605300905E-04    4.6997725156E-11    2.7203747559E+02    3.1026245117E+02    6.6864632070E-02    2.8011914255E-16    1.5385769612E-01
    6.8210000000E+03    6.4399415255E-01    9.0605300905E-04    4.7252004393E-11    6.4325138927E-02    6.4308804274E-01    1.3965909602E-04    2.8011914255E-16    1.5385769612E-01
    6.8332500000E+03    6.6775772095E+01    9.0605300905E-04    4.7507196094E-11    7.1503357887E+00    6.6774864197E+01    1.4612497762E-02    2.8011914255E-16    1.5385769612E-01
    6.8455000000E+03    2.9372274780E+02    9.0605300905E-04    4.7763307198E-11    1.7946147156E+02    2.9372186279E+02    6.4765162766E-02    2.8011914255E-16    1.5385769612E-01
    6.8577500000E+03    1.6986322403E+01    9.0605300905E-04    4.8020330767E-11    1.7196835279E+00    1.6985416412E+01    3.7736054510E-03    2.8011914255E-16    1.5385769612E-01
    6.8700000000E+03    1.3666786194E+01    9.0605300905E-04    4.8278280679E-11    1.3986450434E+00    1.3665880203E+01    3.0589641538E-03    2.8011914255E-16    1.5385769612E-01
    6.8822500000E+03    2.6097633362E+01    9.0605300905E-04    4.8537146524E-11    2.7294571400E+00    2.6096725464E+01    5.8851935901E-03    2.8011914255E-16    1.5385769612E-01
    6.8945000000E+03    3.2721801758E+01    9.0605300905E-04    4.8796938712E-11    3.4283409119E+00    3.2720897675E+01    7.4339476414E-03    2.8011914255E-16    1.5385769612E-01
    6.9067500000E+03    1.8247988892E+02    9.0605300905E-04    4.9057646834E-11    2.0499422073E+01    1.8247898865E+02    4.1764616966E-02    2.8011914255E-16    1.5385769612E-01
    6.9190000000E+03    4.4947616577E+02    9.0605300905E-04    4.9319291706E-11    4.7604815674E+02    4.4947525024E+02    1.0362977535E-01    2.8011914255E-16    1.5385769612E-01
    6.9312500000E+03    9.1860179901E+00    9.0605300905E-04    4.9581855982E-11    9.2220252752E-01    9.1851119995E+00    2.1331841126E-03    2.8011914255E-16    1.5385769612E-01
    6.9435000000E+03    1.4266882324E+02    9.0605300905E-04    4.9845353539E-11    1.6372247696E+01    1.4266790771E+02    3.3374696970E-02    2.8011914255E-16    1.5385769612E-01
    6.9557500000E+03    8.2364143372E+01    9.0605300905E-04    5.0109777439E-11    9.6051321030E+00    8.2363235474E+01    1.9406789914E-02    2.8011914255E-16    1.5385769612E-01
    6.9680000000E+03    1.0387701035E+01    9.0605300905E-04    5.0375134619E-11    1.0511738062E+00    1.0386794090E+01    2.4649801198E-03    2.8011914255E-16    1.5385769612E-01
    6.9802500000E+03    5.5810401917E+01    9.0605300905E-04    5.0641425081E-11    6.1731066704E+00    5.5809494019E+01    1.3339326717E-02    2.8011914255E-16    1.5385769612E-01
    6.9925000000E+03    1.2505665779E+01    9.0605300905E-04    5.0908652294E-11    1.2729296684E+00    1.2504759789E+01    3.0100769363E-03    2.8011914255E-16    1.5385769612E-01
    7.0047500000E+03    6.6207733154E+01    9.0605300905E-04    5.1176816257E-11    7.1706151962E+00    6.6206825256E+01    1.6049593687E-02    2.8011914255E-16    1.5385769612E-01
    7.0170000000E+03    9.3018293381E+00    9.0605300905E-04    5.1445916971E-11    9.3718546629E-01    9.3009233475E+00    2.2705390584E-03    2.8011914255E-16    1.5385769612E-01
    7.0292500000E+03    3.4040727615E+00    9.0605300905E-04    5.1715961374E-11    3.4106746316E-01    3.4031667709E+00    8.3658605581E-04    2.8011914255E-16    1.5385769612E-01
    7.0415000000E+03    3.4184616089E+01    9.0605300905E-04    5.1986945998E-11    3.5467557907E+00    3.4183708191E+01    8.4616271779E-03    2.8011914255E-16    1.5385769612E-01
    7.0537500000E+03    5.8971392822E+02    9.0605300905E-04    5.2258870842E-11    3.9443789673E+02    5.8971301270E+02    1.4698255062E-01    2.8011914255E-16    1.5385769612E-01
    7.0660000000E+03    3.7949063110E+02    9.0605300905E-04    5.2531746314E-11    7.3802746582E+02    3.7948974609E+02    9.5235429704E-02    2.8011914255E-16    1.5385769612E-01
    7.0782500000E+03    3.0831503296E+02    9.0605300905E-04    5.2805562006E-11    1.4932447815E+02    3.0831414795E+02    7.7901989222E-02    2.8011914255E-16    1.5385769612E-01
    7.0905000000E+03    3.0105450439E+02    9.0605300905E-04    5.3080331797E-11    2.6186828613E+02    3.0105361938E+02    7.6584137976E-02    2.8011914255E-16    1.5385769612E-01
    7.1027500000E+03    2.1615805626E+00    9.0605300905E-04    5.3356045276E-11    2.1637360752E-01    2.1606745720E+00    5.5335980142E-04    2.8011914255E-16    1.5385769612E-01
    7.1150000000E+03    5.5490879059E+01    9.0605300905E-04    5.3632716324E-11    5.8836889267E+00    5.5489971161E+01    1.4306701720E-02    2.8011914255E-16    1.5385769612E-01
    7.1272500000E+03    2.6934736252E+01    9.0605300905E-04    5.3910334530E-11    2.7769505978E+00    2.6933828354E+01    6.9905836135E-03    2.8011914255E-16    1.5385769612E-01
    7.1395000000E+03    2.3590351868E+02    9.0605300905E-04    5.4188910303E-11    2.6658420563E+01    2.3590263367E+02    6.1634249985E-02    2.8011914255E-16    1.5385769612E-01
    7.1517500000E+03    6.8078750610E+01    9.0605300905E-04    5.4468447114E-11    7.0898675919E+00    6.8077842712E+01    1.7904117703E-02    2.8011914255E-16    1.5385769612E-01
    7.1640000000E+03    7.0328010559E+01    9.0605300905E-04    5.4748934553E-11    7.3169612885E+00    7.0327102661E+01    1.8617076799E-02    2.8011914255E-16    1.5385769612E-01
    7.1762500000E+03    8.4826002121E+00    9.0605300905E-04    5.5030379559E-11    8.5904282331E-01    8.4816942215E+00    2.2599401418E-03    2.8011914255E-16    1.5385769612E-01
    7.1885000000E+03    6.9794034958E+00    9.0605300905E-04    5.5312796010E-11    7.0161640644E-01    6.9784970284E+00    1.8714829348E-03    2.8011914255E-16    1.5385769612E-01
    7.2007500000E+03    1.4842268372E+02    9.0605300905E-04    5.5596166559E-11    1.8024938583E+01    1.4842178345E+02    4.0060412139E-02    2.8011914255E-16    1.5385769612E-01
    7.2130000000E+03    4.1294494629E+01    9.0605300905E-04    5.5880505084E-11    4.3744430542E+00    4.1293586731E+01    1.1217043735E-02    2.8011914255E-16    1.5385769612E-01
    7.2252500000E+03    1.2401885033E+01    9.0605300905E-04    5.6165804646E-11    1.2490181923E+00    1.2400979042E+01    3.3901124261E-03    2.8011914255E-16    1.5385769612E-01
    7.2375000000E+03    1.0264175415E+01    9.0605300905E-04    5.6452075653E-11    1.0322741270E+00    1.0263268471E+01    2.8235181235E-03    2.8011914255E-16    1.5385769612E-01
    7.2497500000E+03    3.4415405273E+01    9.0605300905E-04    5.6739318105E-11    3.6108808517E+00    3.4414497375E+01    9.5274699852E-03    2.8011914255E-16    1.5385769612E-01
    7.2620000000E+03    6.9091741943E+02    9.0605300905E-04    5.7027525063E-11    1.7354721680E+03    6.9091650391E+02    1.9247642159E-01    2.8011914255E-16    1.5385769612E-01
    7.2742500000E+03    5.1274986267E+01    9.0605300905E-04    5.7316706936E-11    5.3723602295E+00    5.1274078369E+01    1.4373098500E-02    2.8011914255E-16    1.5385769612E-01
    7.2865000000E+03    1.1920326233E+01    9.0605300905E-04    5.7606867193E-11    1.2078343630E+00    1.1919419289E+01    3.3619629685E-03    2.8011914255E-16    1.5385769612E-01
    7.2987500000E+03    1.5698524475E+01    9.0605300905E-04    5.7897998895E-11    1.5950156450E+00    1.5697618484E+01    4.4549386948E-03    2.8011914255E-16    1.5385769612E-01
    7.3110000000E+03    2.3751460266E+02    9.0605300905E-04    5.8190105512E-11    3.0579988480E+01    2.3751370239E+02    6.7819058895E-02    2.8011914255E-16    1.5385769612E-01
    7.3232500000E+03    2.2060023499E+02    9.0605300905E-04    5.8483190513E-11    3.0801742554E+01    2.2059933472E+02    6.3373453915E-02    2.8011914255E-16    1.5385769612E-01
    7.3355000000E+03    1.3734408379E+01    9.0605300905E-04    5.8777260836E-11    1.3842316866E+00    1.3733502388E+01    3.9692618884E-03    2.8011914255E-16    1.5385769612E-01
    7.3477500000E+03    2.7357403564E+02    9.0605300905E-04    5.9072309544E-11    3.3003574371E+01    2.7357315063E+02    7.9544909298E-02    2.8011914255E-16    1.5385769612E-01
    7.3600000000E+03    5.6900451660E+01    9.0605300905E-04    5.9368343575E-11    5.9919862747E+00    5.6899543762E+01    1.6643451527E-02    2.8011914255E-16    1.5385769612E-01
    7.3722500000E+03    4.0450769043E+02    9.0605300905E-04    5.9665362928E-11    5.7051965332E+02    4.0450680542E+02    1.1902592331E-01    2.8011914255E-16    1.5385769612E-01
    7.3845000000E+03    3.7403438568E+01    9.0605300905E-04    5.9963367605E-11    3.8758864403E+00    3.7402530670E+01    1.1070908979E-02    2.8011914255E-16    1.5385769612E-01
    7.3967500000E+03    1.2475361824E+01    9.0605300905E-04    6.0262357604E-11    1.2724435329E+00    1.2474454880E+01    3.7141200155E-03    2.8011914255E-16    1.5385769612E-01
    7.4090000000E+03    9.5654469728E-01    9.0605300905E-04    6.0562339865E-11    9.5592476428E-02    9.5563870668E-01    2.8619746445E-04    2.8011914255E-16    1.5385769612E-01
    7.4212500000E+03    2.6683876038E+01    9.0605300905E-04    6.0863321327E-11    2.7581119537E+00    2.6682968140E+01    8.0376593396E-03    2.8011914255E-16    1.5385769612E-01
    7.4335000000E+03    5.2278485107E+02    9.0605300905E-04    6.1165288112E-11    1.2007297516E+02    5.2278393555E+02    1.5838967264E-01    2.8011914255E-16    1.5385769612E-01
    7.4457500000E+03    5.4019096375E+01    9.0605300905E-04    6.1468247159E-11    5.8983397484E+00    5.4018188477E+01    1.6460372135E-02    2.8011914255E-16    1.5385769612E-01
    7.4580000000E+03    3.5494667053E+01    9.0605300905E-04    6.1772205406E-11    3.5979275703E+00    3.5493759155E+01    1.0877587833E-02    2.8011914255E-16    1.5385769612E-01
    7.4702500000E+03    3.8145885468E+01    9.0605300905E-04    6.2077162855E-11    4.1988534927E+00    3.8144977570E+01    1.1756687425E-02    2.8011914255E-16    1.5385769612E-01
    7.4825000000E+03    5.9217462158E+02    9.0605300905E-04    6.2383119503E-11    1.2203632812E+03    5.9217370605E+02    1.8354806304E-01    2.8011914255E-16    1.5385769612E-01
    7.4947500000E+03    2.6730270386E+01    9.0605300905E-04    6.2690075353E-11    2.7247316837E+00    2.6729362488E+01    8.3316024393E-03    2.8011914255E-16    1.5385769612E-01
    7.5070000000E+03    1.0329427719E+01    9.0605300905E-04    6.2998037342E-11    1.0433275700E+00    1.0328521729E+01    3.2374537550E-03    2.8011914255E-16    1.5385769612E-01
    7.5192500000E+03    5.5252094269E+00    9.0605300905E-04    6.3306998532E-11    5.5463176966E-01    5.5243034363E+00    1.7412244342E-03    2.8011914255E-16    1.5385769612E-01
    7.5315000000E+03    5.1326263428E+02    9.0605300905E-04    6.3616965862E-11    1.2250028229E+02    5.1326171875E+02    1.6267257929E-01    2.8011914255E-16    1.5385769612E-01
    7.5437500000E+03    2.5154397488E+00    9.0605300905E-04    6.3927946270E-11    2.5175833702E-01    2.5145337582E+00    8.0134154996E-04    2.8011914255E-16    1.5385769612E-01
    7.5560000000E+03    5.3296209717E+02    9.0605300905E-04    6.4239932818E-11    1.3765620422E+02    5.3296118164E+02    1.7077606916E-01    2.8011914255E-16    1.5385769612E-01
    7.5682500000E+03    1.3553190613E+02    9.0605300905E-04    6.4552925505E-11    1.6982873917E+01    1.3553099060E+02    4.3664444238E-02    2.8011914255E-16    1.5385769612E-01
    7.5805000000E+03    3.6180496216E+01    9.0605300905E-04    6.4866931271E-11    3.7170078754E+00    3.6179588318E+01    1.1719187722E-02    2.8011914255E-16    1.5385769612E-01
    7.5927500000E+03    1.6294488907E+01    9.0605300905E-04    6.5181957054E-11    1.6645480394E+00    1.6293582916E+01    5.3061791696E-03    2.8011914255E-16    1.5385769612E-01
    7.6050000000E+03    3.1704684448E+02    9.0605300905E-04    6.5497995916E-11    5.6701114655E+01    3.1704595947E+02    1.0380199552E-01    2.8011914255E-16    1.5385769612E-01
    7.6172500000E+03    6.5072135925E+01    9.0605300905E-04    6.5815047856E-11    7.2506861687E+00    6.5071228027E+01    2.1417938173E-02    2.8011914255E-16    1.5385769612E-01
    7.6295000000E+03    2.2284759521E+02    9.0605300905E-04    6.6133119814E-11    2.7159877777E+01    2.2284669495E+02    7.3737256229E-02    2.8011914255E-16    1.5385769612E-01
    7.6417500000E+03    4.3544278145E+00    9.0605300905E-04    6.6452218728E-11    4.3599122763E-01    4.3535218239E+00    1.4481071848E-03    2.8011914255E-16    1.5385769612E-01
    7.6540000000E+03    3.2481909180E+02    9.0605300905E-04    6.6772337659E-11    1.5885795593E+02    3.2481817627E+02    1.0860921443E-01    2.8011914255E-16    1.5385769612E-01
    7.6662500000E+03    5.7358707428E+01    9.0605300905E-04    6.7093469669E-11    5.9714651108E+00    5.7357799530E+01    1.9278461114E-02    2.8011914255E-16    1.5385769612E-01
    7.6785000000E+03    1.2248813629E+02    9.0605300905E-04    6.7415635574E-11    1.5120585442E+01    1.2248722839E+02    4.1382003576E-02    2.8011914255E-16    1.5385769612E-01
    7.6907500000E+03    1.2656625509E+00    9.0605300905E-04    6.7738828435E-11    1.2653899193E-01    1.2647565603E+00    4.2949273484E-04    2.8011914255E-16    1.5385769612E-01
    7.7030000000E+03    8.5558643341E+00    9.0605300905E-04    6.8063048253E-11    8.6117541790E-01    8.5549573898E+00    2.9199966229E-03    2.8011914255E-16    1.5385769612E-01
    7.7152500000E+03    3.4099459648E+00    9.0605300905E-04    6.8388295027E-11    3.4153822064E-01    3.4090399742E+00    1.1694984278E-03    2.8011914255E-16    1.5385769612E-01
    7.7275000000E+03    3.7059362793E+02    9.0605300905E-04    6.8714575696E-11    8.5833351135E+01    3.7059274292E+02    1.2777771056E-01    2.8011914255E-16    1.5385769612E-01
    7.7397500000E+03    4.0213996887E+01    9.0605300905E-04    6.9041883322E-11    4.2629671097E+00    4.0213088989E+01    1.3934901915E-02    2.8011914255E-16    1.5385769612E-01
    7.7520000000E+03    3.3412390137E+02    9.0605300905E-04    6.9370231781E-11    1.9773356934E+03    3.3412301636E+02    1.1636137217E-01    2.8011914255E-16    1.5385769612E-01
    7.7642500000E+03    2.7327389717E+00    9.0605300905E-04    6.9699614136E-11    2.7389174700E-01    2.7318329811E+00    9.5611531287E-04    2.8011914255E-16    1.5385769612E-01
    7.7765000000E+03    2.1019607544E+02    9.0605300905E-04    7.0030037325E-11    3.1374517441E+01    2.1019517517E+02    7.3929950595E-02    2.8011914255E-16    1.5385769612E-01
    7.7887500000E+03    1.3604536438E+02    9.0605300905E-04    7.0361494409E-11    1.6440710068E+01    1.3604444885E+02    4.8084814101E-02    2.8011914255E-16    1.5385769612E-01
    7.8010000000E+03    1.9558232117E+02    9.0605300905E-04    7.0693992327E-11    2.4428237915E+01    1.9558142090E+02    6.9465965033E-02    2.8011914255E-16    1.5385769612E-01
    7.8132500000E+03    2.7548168182E+01    9.0605300905E-04    7.1027538018E-11    2.8452148438E+00    2.7547260284E+01    9.8316930234E-03    2.8011914255E-16    1.5385769612E-01
    7.8255000000E+03    5.7565361023E+01    9.0605300905E-04    7.1362124543E-11    6.2254381180E+00    5.7564453125E+01    2.0644187927E-02    2.8011914255E-16    1.5385769612E-01
    7.8377500000E+03    2.4467482567E+00    9.0605300905E-04    7.1697751902E-11    2.4493722618E-01    2.4458422661E+00    8.8136037812E-04    2.8011914255E-16    1.5385769612E-01
